Timestamp,Ambiente,Cliente,Versión,Muestra,Sección,Descripción,Usuario,Usuarios concurrentes,Motivo,Mensaje de error,Captura,Comentarios
2026-08-18T13:42:50-03:00,Testing,CFI,V1.12.4,5,Agenda,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",1,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T13:42:50-03:00,Testing,CFI,V1.12.4,5,Agenda,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",5,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<input value=""18/08/2026"" name=""57"" id=""date-field-id56"" class=""text-center form-control"" type=""text"" maxlength=""10"" placeholder=""Seleccionar fecha"" data-provide=""datepicker"">`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T13:42:50-03:00,Testing,CFI,V1.12.4,5,Agenda,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",2,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<input value=""18/08/2026"" name=""57"" id=""date-field-id56"" class=""text-center form-control"" type=""text"" maxlength=""10"" placeholder=""Seleccionar fecha"" data-provide=""datepicker"">`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T14:37:16-03:00,Testing,CFI,V1.12.4,7,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",4,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T14:37:16-03:00,Testing,CFI,V1.12.4,7,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",2,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id1"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T14:37:16-03:00,Testing,CFI,V1.12.4,7,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",1,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T14:37:16-03:00,Testing,CFI,V1.12.4,7,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",5,5,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-18T14:37:16-03:00,Testing,CFI,V1.12.4,7,Agenda,Ingreso a MPC,3,5,cy.visit() no cargó la página,"CypressError: `cy.visit()` failed trying to load:

https://portfolio.cfi.testing.mercap.com.ar/mercap-portfolio-admin

The response we received from your web server was:

  > 504: Gateway Timeout

This was considered a failure because the status code was not `2xx`.

If you do not want status codes to cause failures pass the option: `failOnStatusCode: false`",5u_ad34bd3f.png,
2026-08-18T15:08:13-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Segundo ingreso: Filtro de 3 meses de operaciones,3,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:08:13-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Segundo ingreso: Filtro de 3 meses de operaciones,2,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:08:13-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Segundo ingreso: Filtro de 3 meses de operaciones,4,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:08:13-03:00,Testing,CFI,V1.12.4,9,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,1,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:27:47-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Segundo ingreso: Filtro de 3 meses de operaciones,4,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:27:47-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,5,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:27:47-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Primer ingreso: Filtro de 3 meses de operaciones,2,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T15:27:47-03:00,Testing,CFI,V1.12.4,10,Mis operaciones,Segundo ingreso al menú Mis operaciones,1,5,cy.visit() no cargó la página,"CypressError: `cy.visit()` failed trying to load:

https://portfolio.cfi.testing.mercap.com.ar/mercap-portfolio/trading

The response we received from your web server was:

  > 524: Unknown Status Code

This was considered a failure because the status code was not `2xx`.

If you do not want status codes to cause failures pass the option: `failOnStatusCode: false`",5u_ad34bd3f.png,
2026-08-18T15:55:18-03:00,Testing,CFI,V1.12.4,11,Login,Ingreso al admin de MPC y setup de portfolios,4,5,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Seleccioná …,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Seleccioná una o varias cuentas para verificar la información consolidada.' but never did.,5u_06680f6a.png,
2026-08-18T15:55:18-03:00,Testing,CFI,V1.12.4,11,Login,Ingreso al admin de MPC y setup de portfolios,5,5,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Parametriza…,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Parametrizaciones' within the selector: 'a' but never did.,5u_f03f5b25.png,
2026-08-18T15:55:18-03:00,Testing,CFI,V1.12.4,11,Login,Ingreso al admin de MPC y setup de portfolios,2,5,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Portfolios …,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Portfolios simples' within the selector: 'h4' but never did.,5u_17a2d5b3.png,
2026-08-18T15:55:18-03:00,Testing,CFI,V1.12.4,11,Login,Ingreso al admin de MPC y setup de portfolios,1,5,Timeout esperando el elemento li.application-footer-link,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `li.application-footer-link`, but never found it.",5u_49417429.png,
2026-08-18T15:55:18-03:00,Testing,CFI,V1.12.4,11,Mis portfolios,Ingreso a MPC,3,5,cy.visit() no cargó la página,"CypressError: `cy.visit()` failed trying to load:

https://portfolio.cfi.testing.mercap.com.ar/mercap-portfolio-admin

The response we received from your web server was:

  > 504: Gateway Timeout

This was considered a failure because the status code was not `2xx`.

If you do not want status codes to cause failures pass the option: `failOnStatusCode: false`",5u_ad34bd3f.png,
2026-08-18T16:21:53-03:00,Testing,CFI,V1.12.4,13,Mis portfolios,Primer ingreso al portfolio Fondo de Obra Social desde Mis portfolios,4,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",5u_4f3390b5.png,
2026-08-18T16:21:53-03:00,Testing,CFI,V1.12.4,13,Mis portfolios,Primer ingreso al portfolio FPC desde Mis portfolios,2,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T17:14:15-03:00,Testing,CFI,V1.12.4,15,Rendimiento,Cambio de método de rentabilidad a TWR,1,5,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'MWR' within…,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'MWR' within the selector: 'div.filter-option-inner-inner' but never did.,5u_5a667aac.png,
2026-08-18T17:14:15-03:00,Testing,CFI,V1.12.4,15,Rendimiento,Cambio de método de rentabilidad a TWR,5,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",5u_4f3390b5.png,
2026-08-18T17:14:15-03:00,Testing,CFI,V1.12.4,15,Rendimiento,Cambio de método de rentabilidad a TWR,2,5,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'MWR' within…,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'MWR' within the selector: 'div.filter-option-inner-inner' but never did.,,
2026-08-18T17:14:15-03:00,Testing,CFI,V1.12.4,15,Rendimiento,Cambio de método de rentabilidad a TWR,4,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T17:14:15-03:00,Testing,CFI,V1.12.4,15,Rendimiento,Cambio de método de rentabilidad a TWR,3,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T17:52:06-03:00,Testing,CFI,V1.12.4,16,Rendimiento,Cambio de método de rentabilidad a TWR,3,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",5u_4f3390b5.png,
2026-08-18T17:52:06-03:00,Testing,CFI,V1.12.4,16,Rendimiento,Cambio de método de rentabilidad a TWR,2,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T17:52:06-03:00,Testing,CFI,V1.12.4,16,Rendimiento,Cambio de método de rentabilidad a TWR,1,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de año con método TWR,3,5,Timeout esperando el elemento div.sk-circle-fade-dot,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `div.sk-circle-fade-dot`, but never found it.",,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio Fondo de Obra Social: Segundo ingreso a la carta de rendimiento Último año con método MWR,4,5,Timeout esperando el elemento div.sk-circle-fade-dot,"AssertionError: Timed out retrying after 360000ms: Expected to find element: `div.sk-circle-fade-dot`, but never found it.",,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde principio de año con método MWR,2,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Portfolio FPC: Segundo ingreso a la carta de rendimiento Desde el inicio con método TWR,1,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 1…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 11 more... ] not to exist in the DOM, but it was continuously found.",,
2026-08-18T18:23:51-03:00,Testing,CFI,V1.12.4,17,Rendimiento,Cambio de método de rentabilidad a TWR,5,5,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 2…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 23 more... ] not to exist in the DOM, but it was continuously found.",5u_f8fce7a0.png,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio FFI desde el Home,8,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",8u_12edfaab.png,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio FFI desde el Home,2,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio CFI desde el Home,7,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio FFI desde el Home,6,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio FFI desde el Home,5,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio FFI desde el Home,1,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio CFI desde el Home,4,8,"Timeout esperando el elemento rect[class=""highcharts-background""]","AssertionError: Timed out retrying after 360000ms: Expected to find element: `rect[class=""highcharts-background""]`, but never found it.",,
2026-08-19T11:27:10-03:00,Testing,CFI,V1.12.4,1,Home,Primer ingreso al portfolio FFI desde el Home,3,8,"AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 4…","AssertionError: Timed out retrying after 360000ms: Expected [ <div.sk-circle-fade-dot>, 47 more... ] not to exist in the DOM, but it was continuously found.",8u_44ba0a13.png,
2026-08-19T14:24:06-03:00,Testing,CFI,V1.12.4,4,Agenda,"Segundo ingreso: Tipo de instrumento Operaciones a plazo, estado: Pendiente, fecha: 1 mes hacia atras",7,8,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id43"" href=""#container-id43"" aria-selected=""true"">Operaci...</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-19T14:24:06-03:00,Testing,CFI,V1.12.4,4,Agenda,"Segundo ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",4,8,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-19T14:24:06-03:00,Testing,CFI,V1.12.4,4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",3,8,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-19T14:24:06-03:00,Testing,CFI,V1.12.4,4,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",5,8,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-19T14:50:31-03:00,Testing,CFI,V1.12.4,5,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 3 meses hacia atras",7,8,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<input value=""19/08/2026"" name=""57"" id=""date-field-id56"" class=""text-center form-control"" type=""text"" maxlength=""10"" placeholder=""Seleccionar fecha"" data-provide=""datepicker"">`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
2026-08-19T14:50:31-03:00,Testing,CFI,V1.12.4,5,Login,Ingreso al admin de MPC y setup de portfolios,6,8,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Portfolios …,AssertionError: Timed out retrying after 360000ms: Expected to find content: 'Portfolios simples' within the selector: 'h4' but never did.,8u_17a2d5b3.png,
2026-08-19T14:50:31-03:00,Testing,CFI,V1.12.4,5,Agenda,"Primer ingreso: Tipo de instrumento Bonos, estado: Pendiente, fecha: 1 mes hacia atras",5,8,Timeout esperando que desaparezca el modal de error de la aplicación,"CypressError: Timed out retrying after 360050ms: `cy.click()` failed because this element:

`<a class=""nav-link active"" role=""tab"" data-toggle=""tab"" aria-control=""container-id39"" href=""#container-id39"">Bonos</a>`

is being covered by another element:

`<div class=""modal unexpected-error show"" tabindex=""-1"" role=""dialog"" id=""id5"" aria-modal=""true"" style=""display: block;"">...</div>`

Fix this problem, or use {force: true} to disable error checking.

https://on.cypress.io/element-cannot-be-interacted-with",,
